Time of Arrival,Delta Time of Arrival,Pulse Width,Power,Angle
130410,69,0.4,1.7,34
130571,161,0.4,1.7,34
130732,161,0.4,1.7,34
130893,161,0.4,1.7,34
131054,161,0.4,1.7,34
131215,161,0.4,1.7,34
131376,161,0.4,1.7,34
131537,161,0.4,1.7,34
131698,161,0.4,1.7,34
131859,161,0.4,1.7,34
132020,161,0.4,1.7,34
132181,161,0.4,1.7,34
132342,161,0.4,1.7,34
132503,161,0.4,1.7,34
132664,161,0.4,1.7,34
132825,161,0.4,1.7,34
132986,161,0.4,1.7,34
133147,161,0.4,1.7,34
133308,161,0.4,1.7,34
133469,161,0.4,1.7,34
133630,161,0.4,1.7,34
133791,161,0.4,1.7,34
133952,161,0.4,1.7,34
134113,161,0.4,1.7,34
134274,161,0.4,1.7,34
134435,161,0.4,1.7,34
134596,161,0.4,1.7,34
134757,161,0.4,1.7,34
134918,161,0.4,1.7,34
135079,161,0.4,1.7,34
135240,161,0.4,1.7,34
135286,46,0.4,1.7,34
135332,46,0.4,1.7,34
135378,46,0.4,1.7,34
135424,46,0.4,1.7,34
135470,46,0.4,1.7,34
135516,46,0.4,1.7,34
135562,46,0.4,1.7,34
135608,46,0.4,1.7,34
135654,46,0.4,1.7,34
135700,46,0.4,1.7,34
135746,46,0.4,1.7,34
135792,46,0.4,1.7,34
135838,46,0.4,1.7,34
135884,46,0.4,1.7,34
135930,46,0.4,1.7,34
135976,46,0.4,1.7,34
136022,46,0.4,1.7,34
136068,46,0.4,1.7,34
136114,46,0.4,1.7,34
136160,46,0.4,1.7,34
136206,46,0.4,1.7,34
136252,46,0.4,1.7,34
136298,46,0.4,1.7,34
136344,46,0.4,1.7,34
136390,46,0.4,1.7,34
136436,46,0.4,1.7,34
136482,46,0.4,1.7,34
136528,46,0.4,1.7,34
136574,46,0.4,1.7,34
136620,46,0.4,1.7,34
136942,322,0.4,1.7,34
137264,322,0.4,1.7,34
137586,322,0.4,1.7,34
137908,322,0.4,1.7,34
138230,322,0.4,1.7,34
138552,322,0.4,1.7,34
138874,322,0.4,1.7,34
139196,322,0.4,1.7,34
139518,322,0.4,1.7,34
139840,322,0.4,1.7,34
140162,322,0.4,1.7,34
140484,322,0.4,1.7,34
140806,322,0.4,1.7,34
141128,322,0.4,1.7,34
141450,322,0.4,1.7,34
141772,322,0.4,1.7,34
142094,322,0.4,1.7,34
142416,322,0.4,1.7,34
142738,322,0.4,1.7,34
143060,322,0.4,1.7,34
143382,322,0.4,1.7,34
143704,322,0.4,1.7,34
144026,322,0.4,1.7,34
144348,322,0.4,1.7,34
144670,322,0.4,1.7,34
144992,322,0.4,1.7,34
145314,322,0.4,1.7,34
145636,322,0.4,1.7,34
145958,322,0.4,1.7,34
146280,322,0.4,1.7,34
146395,115,0.4,1.7,34
146510,115,0.4,1.7,34
146625,115,0.4,1.7,34
146740,115,0.4,1.7,34
BUFFER 2,1002,1024,0,1
115,0,0.4,1.7,34
230,115,0.4,1.7,34
345,115,0.4,1.7,34
460,115,0.4,1.7,34
575,115,0.4,1.7,34
690,115,0.4,1.7,34
805,115,0.4,1.7,34
920,115,0.4,1.7,34
1035,115,0.4,1.7,34
1150,115,0.4,1.7,34
1265,115,0.4,1.7,34
1380,115,0.4,1.7,34
1495,115,0.4,1.7,34
1610,115,0.4,1.7,34
1725,115,0.4,1.7,34
1840,115,0.4,1.7,34
1955,115,0.4,1.7,34
2070,115,0.4,1.7,34
2185,115,0.4,1.7,34
2300,115,0.4,1.7,34
2415,115,0.4,1.7,34
2530,115,0.4,1.7,34
2645,115,0.4,1.7,34
2760,115,0.4,1.7,34
2875,115,0.4,1.7,34
2944,69,0.4,1.7,34
3013,69,0.4,1.7,34
3082,69,0.4,1.7,34
3151,69,0.4,1.7,34
3220,69,0.4,1.7,34
3289,69,0.4,1.7,34
3358,69,0.4,1.7,34
3427,69,0.4,1.7,34
3496,69,0.4,1.7,34
3565,69,0.4,1.7,34
3634,69,0.4,1.7,34
3703,69,0.4,1.7,34
3772,69,0.4,1.7,34
3841,69,0.4,1.7,34
3910,69,0.4,1.7,34
3979,69,0.4,1.7,34
4048,69,0.4,1.7,34
4117,69,0.4,1.7,34
4186,69,0.4,1.7,34
4255,69,0.4,1.7,34
4324,69,0.4,1.7,34
4393,69,0.4,1.7,34
4462,69,0.4,1.7,34
4531,69,0.4,1.7,34
4600,69,0.4,1.7,34
4669,69,0.4,1.7,34
4738,69,0.4,1.7,34
4807,69,0.4,1.7,34
4876,69,0.4,1.7,34
4945,69,0.4,1.7,34
5106,161,0.4,1.7,34
5267,161,0.4,1.7,34
5428,161,0.4,1.7,34
5589,161,0.4,1.7,34
5750,161,0.4,1.7,34
5911,161,0.4,1.7,34
6072,161,0.4,1.7,34
6233,161,0.4,1.7,34
6394,161,0.4,1.7,34
6555,161,0.4,1.7,34
6716,161,0.4,1.7,34
6877,161,0.4,1.7,34
7038,161,0.4,1.7,34
7199,161,0.4,1.7,34
7360,161,0.4,1.7,34
7521,161,0.4,1.7,34
7682,161,0.4,1.7,34
7843,161,0.4,1.7,34
8004,161,0.4,1.7,34
8165,161,0.4,1.7,34
8326,161,0.4,1.7,34
8487,161,0.4,1.7,34
8648,161,0.4,1.7,34
8809,161,0.4,1.7,34
8970,161,0.4,1.7,34
9131,161,0.4,1.7,34
9292,161,0.4,1.7,34
9453,161,0.4,1.7,34
9614,161,0.4,1.7,34
9775,161,0.4,1.7,34
9821,46,0.4,1.7,34
9867,46,0.4,1.7,34
9913,46,0.4,1.7,34
9959,46,0.4,1.7,34
10005,46,0.4,1.7,34
10051,46,0.4,1.7,34
10097,46,0.4,1.7,34
10143,46,0.4,1.7,34
10189,46,0.4,1.7,34
10235,46,0.4,1.7,34
10281,46,0.4,1.7,34
10327,46,0.4,1.7,34
10373,46,0.4,1.7,34
10419,46,0.4,1.7,34
10465,46,0.4,1.7,34
10511,46,0.4,1.7,34
10557,46,0.4,1.7,34
10603,46,0.4,1.7,34
10649,46,0.4,1.7,34
10695,46,0.4,1.7,34
10741,46,0.4,1.7,34
10787,46,0.4,1.7,34
10833,46,0.4,1.7,34
10879,46,0.4,1.7,34
10925,46,0.4,1.7,34
10971,46,0.4,1.7,34
11017,46,0.4,1.7,34
11063,46,0.4,1.7,34
11109,46,0.4,1.7,34
11155,46,0.4,1.7,34
11477,322,0.4,1.7,34
11799,322,0.4,1.7,34
12121,322,0.4,1.7,34
12443,322,0.4,1.7,34
12765,322,0.4,1.7,34
13087,322,0.4,1.7,34
13409,322,0.4,1.7,34
13731,322,0.4,1.7,34
14053,322,0.4,1.7,34
14375,322,0.4,1.7,34
14697,322,0.4,1.7,34
15019,322,0.4,1.7,34
15341,322,0.4,1.7,34
15663,322,0.4,1.7,34
15985,322,0.4,1.7,34
16307,322,0.4,1.7,34
16629,322,0.4,1.7,34
16951,322,0.4,1.7,34
17273,322,0.4,1.7,34
17595,322,0.4,1.7,34
17917,322,0.4,1.7,34
18239,322,0.4,1.7,34
18561,322,0.4,1.7,34
18883,322,0.4,1.7,34
19205,322,0.4,1.7,34
19527,322,0.4,1.7,34
19849,322,0.4,1.7,34
20171,322,0.4,1.7,34
20493,322,0.4,1.7,34
20815,322,0.4,1.7,34
20930,115,0.4,1.7,34
21045,115,0.4,1.7,34
21160,115,0.4,1.7,34
21275,115,0.4,1.7,34
21390,115,0.4,1.7,34
21505,115,0.4,1.7,34
21620,115,0.4,1.7,34
21735,115,0.4,1.7,34
21850,115,0.4,1.7,34
21965,115,0.4,1.7,34
22080,115,0.4,1.7,34
22195,115,0.4,1.7,34
22310,115,0.4,1.7,34
22425,115,0.4,1.7,34
22540,115,0.4,1.7,34
22655,115,0.4,1.7,34
22770,115,0.4,1.7,34
22885,115,0.4,1.7,34
23000,115,0.4,1.7,34
23115,115,0.4,1.7,34
23230,115,0.4,1.7,34
23345,115,0.4,1.7,34
23460,115,0.4,1.7,34
23575,115,0.4,1.7,34
23690,115,0.4,1.7,34
23805,115,0.4,1.7,34
23920,115,0.4,1.7,34
24035,115,0.4,1.7,34
24150,115,0.4,1.7,34
24265,115,0.4,1.7,34
24334,69,0.4,1.7,34
24403,69,0.4,1.7,34
24472,69,0.4,1.7,34
24541,69,0.4,1.7,34
24610,69,0.4,1.7,34
24679,69,0.4,1.7,34
24748,69,0.4,1.7,34
24817,69,0.4,1.7,34
24886,69,0.4,1.7,34
24955,69,0.4,1.7,34
25024,69,0.4,1.7,34
25093,69,0.4,1.7,34
25162,69,0.4,1.7,34
25231,69,0.4,1.7,34
25300,69,0.4,1.7,34
25369,69,0.4,1.7,34
25438,69,0.4,1.7,34
25507,69,0.4,1.7,34
25576,69,0.4,1.7,34
25645,69,0.4,1.7,34
25714,69,0.4,1.7,34
25783,69,0.4,1.7,34
25852,69,0.4,1.7,34
25921,69,0.4,1.7,34
25990,69,0.4,1.7,34
26059,69,0.4,1.7,34
26128,69,0.4,1.7,34
26197,69,0.4,1.7,34
26266,69,0.4,1.7,34
26335,69,0.4,1.7,34
26496,161,0.4,1.7,34
26657,161,0.4,1.7,34
26818,161,0.4,1.7,34
26979,161,0.4,1.7,34
27140,161,0.4,1.7,34
27301,161,0.4,1.7,34
27462,161,0.4,1.7,34
27623,161,0.4,1.7,34
27784,161,0.4,1.7,34
27945,161,0.4,1.7,34
28106,161,0.4,1.7,34
28267,161,0.4,1.7,34
28428,161,0.4,1.7,34
28589,161,0.4,1.7,34
28750,161,0.4,1.7,34
28911,161,0.4,1.7,34
29072,161,0.4,1.7,34
29233,161,0.4,1.7,34
29394,161,0.4,1.7,34
29555,161,0.4,1.7,34
29716,161,0.4,1.7,34
29877,161,0.4,1.7,34
30038,161,0.4,1.7,34
30199,161,0.4,1.7,34
30360,161,0.4,1.7,34
30521,161,0.4,1.7,34
30682,161,0.4,1.7,34
30843,161,0.4,1.7,34
31004,161,0.4,1.7,34
31165,161,0.4,1.7,34
31211,46,0.4,1.7,34
31257,46,0.4,1.7,34
31303,46,0.4,1.7,34
31349,46,0.4,1.7,34
31395,46,0.4,1.7,34
31441,46,0.4,1.7,34
31487,46,0.4,1.7,34
31533,46,0.4,1.7,34
31579,46,0.4,1.7,34
31625,46,0.4,1.7,34
31671,46,0.4,1.7,34
31717,46,0.4,1.7,34
31763,46,0.4,1.7,34
31809,46,0.4,1.7,34
31855,46,0.4,1.7,34
31901,46,0.4,1.7,34
31947,46,0.4,1.7,34
31993,46,0.4,1.7,34
32039,46,0.4,1.7,34
32085,46,0.4,1.7,34
32131,46,0.4,1.7,34
32177,46,0.4,1.7,34
32223,46,0.4,1.7,34
32269,46,0.4,1.7,34
32315,46,0.4,1.7,34
32361,46,0.4,1.7,34
32407,46,0.4,1.7,34
32453,46,0.4,1.7,34
32499,46,0.4,1.7,34
32545,46,0.4,1.7,34
32867,322,0.4,1.7,34
33189,322,0.4,1.7,34
33511,322,0.4,1.7,34
33833,322,0.4,1.7,34
34155,322,0.4,1.7,34
34477,322,0.4,1.7,34
34799,322,0.4,1.7,34
35121,322,0.4,1.7,34
35443,322,0.4,1.7,34
35765,322,0.4,1.7,34
36087,322,0.4,1.7,34
36409,322,0.4,1.7,34
36731,322,0.4,1.7,34
37053,322,0.4,1.7,34
37375,322,0.4,1.7,34
37697,322,0.4,1.7,34
38019,322,0.4,1.7,34
38341,322,0.4,1.7,34
38663,322,0.4,1.7,34
38985,322,0.4,1.7,34
39307,322,0.4,1.7,34
39629,322,0.4,1.7,34
39951,322,0.4,1.7,34
40273,322,0.4,1.7,34
40595,322,0.4,1.7,34
40917,322,0.4,1.7,34
41239,322,0.4,1.7,34
41561,322,0.4,1.7,34
41883,322,0.4,1.7,34
42205,322,0.4,1.7,34
42320,115,0.4,1.7,34
42435,115,0.4,1.7,34
42550,115,0.4,1.7,34
42665,115,0.4,1.7,34
42780,115,0.4,1.7,34
42895,115,0.4,1.7,34
43010,115,0.4,1.7,34
43125,115,0.4,1.7,34
43240,115,0.4,1.7,34
43355,115,0.4,1.7,34
43470,115,0.4,1.7,34
43585,115,0.4,1.7,34
43700,115,0.4,1.7,34
43815,115,0.4,1.7,34
43930,115,0.4,1.7,34
44045,115,0.4,1.7,34
44160,115,0.4,1.7,34
44275,115,0.4,1.7,34
44390,115,0.4,1.7,34
44505,115,0.4,1.7,34
44620,115,0.4,1.7,34
44735,115,0.4,1.7,34
44850,115,0.4,1.7,34
44965,115,0.4,1.7,34
45080,115,0.4,1.7,34
45195,115,0.4,1.7,34
45310,115,0.4,1.7,34
45425,115,0.4,1.7,34
45540,115,0.4,1.7,34
45655,115,0.4,1.7,34
45724,69,0.4,1.7,34
45793,69,0.4,1.7,34
45862,69,0.4,1.7,34
45931,69,0.4,1.7,34
46000,69,0.4,1.7,34
46069,69,0.4,1.7,34
46138,69,0.4,1.7,34
46207,69,0.4,1.7,34
46276,69,0.4,1.7,34
46345,69,0.4,1.7,34
46414,69,0.4,1.7,34
46483,69,0.4,1.7,34
46552,69,0.4,1.7,34
46621,69,0.4,1.7,34
46690,69,0.4,1.7,34
46759,69,0.4,1.7,34
46828,69,0.4,1.7,34
46897,69,0.4,1.7,34
46966,69,0.4,1.7,34
47035,69,0.4,1.7,34
47104,69,0.4,1.7,34
47173,69,0.4,1.7,34
47242,69,0.4,1.7,34
47311,69,0.4,1.7,34
47380,69,0.4,1.7,34
47449,69,0.4,1.7,34
47518,69,0.4,1.7,34
47587,69,0.4,1.7,34
47656,69,0.4,1.7,34
47725,69,0.4,1.7,34
47886,161,0.4,1.7,34
48047,161,0.4,1.7,34
48208,161,0.4,1.7,34
48369,161,0.4,1.7,34
48530,161,0.4,1.7,34
48691,161,0.4,1.7,34
48852,161,0.4,1.7,34
49013,161,0.4,1.7,34
49174,161,0.4,1.7,34
49335,161,0.4,1.7,34
49496,161,0.4,1.7,34
49657,161,0.4,1.7,34
49818,161,0.4,1.7,34
49979,161,0.4,1.7,34
50140,161,0.4,1.7,34
50301,161,0.4,1.7,34
50462,161,0.4,1.7,34
50623,161,0.4,1.7,34
50784,161,0.4,1.7,34
50945,161,0.4,1.7,34
51106,161,0.4,1.7,34
51267,161,0.4,1.7,34
51428,161,0.4,1.7,34
51589,161,0.4,1.7,34
51750,161,0.4,1.7,34
51911,161,0.4,1.7,34
52072,161,0.4,1.7,34
52233,161,0.4,1.7,34
52394,161,0.4,1.7,34
52555,161,0.4,1.7,34
52601,46,0.4,1.7,34
52647,46,0.4,1.7,34
52693,46,0.4,1.7,34
52739,46,0.4,1.7,34
52785,46,0.4,1.7,34
52831,46,0.4,1.7,34
52877,46,0.4,1.7,34
52923,46,0.4,1.7,34
52969,46,0.4,1.7,34
53015,46,0.4,1.7,34
53061,46,0.4,1.7,34
53107,46,0.4,1.7,34
53153,46,0.4,1.7,34
53199,46,0.4,1.7,34
53245,46,0.4,1.7,34
53291,46,0.4,1.7,34
53337,46,0.4,1.7,34
53383,46,0.4,1.7,34
53429,46,0.4,1.7,34
53475,46,0.4,1.7,34
53521,46,0.4,1.7,34
53567,46,0.4,1.7,34
53613,46,0.4,1.7,34
53659,46,0.4,1.7,34
53705,46,0.4,1.7,34
53751,46,0.4,1.7,34
53797,46,0.4,1.7,34
53843,46,0.4,1.7,34
53889,46,0.4,1.7,34
53935,46,0.4,1.7,34
54257,322,0.4,1.7,34
54579,322,0.4,1.7,34
54901,322,0.4,1.7,34
55223,322,0.4,1.7,34
55545,322,0.4,1.7,34
55867,322,0.4,1.7,34
56189,322,0.4,1.7,34
56511,322,0.4,1.7,34
56833,322,0.4,1.7,34
57155,322,0.4,1.7,34
57477,322,0.4,1.7,34
57799,322,0.4,1.7,34
58121,322,0.4,1.7,34
58443,322,0.4,1.7,34
58765,322,0.4,1.7,34
59087,322,0.4,1.7,34
59409,322,0.4,1.7,34
59731,322,0.4,1.7,34
60053,322,0.4,1.7,34
60375,322,0.4,1.7,34
60697,322,0.4,1.7,34
61019,322,0.4,1.7,34
61341,322,0.4,1.7,34
61663,322,0.4,1.7,34
61985,322,0.4,1.7,34
62307,322,0.4,1.7,34
62629,322,0.4,1.7,34
62951,322,0.4,1.7,34
63273,322,0.4,1.7,34
63595,322,0.4,1.7,34
63710,115,0.4,1.7,34
63825,115,0.4,1.7,34
63940,115,0.4,1.7,34
64055,115,0.4,1.7,34
64170,115,0.4,1.7,34
64285,115,0.4,1.7,34
64400,115,0.4,1.7,34
64515,115,0.4,1.7,34
64630,115,0.4,1.7,34
64745,115,0.4,1.7,34
64860,115,0.4,1.7,34
64975,115,0.4,1.7,34
65090,115,0.4,1.7,34
65205,115,0.4,1.7,34
65320,115,0.4,1.7,34
65435,115,0.4,1.7,34
65550,115,0.4,1.7,34
65665,115,0.4,1.7,34
65780,115,0.4,1.7,34
65895,115,0.4,1.7,34
66010,115,0.4,1.7,34
66125,115,0.4,1.7,34
66240,115,0.4,1.7,34
66355,115,0.4,1.7,34
66470,115,0.4,1.7,34
66585,115,0.4,1.7,34
66700,115,0.4,1.7,34
66815,115,0.4,1.7,34
66930,115,0.4,1.7,34
67045,115,0.4,1.7,34
67114,69,0.4,1.7,34
67183,69,0.4,1.7,34
67252,69,0.4,1.7,34
67321,69,0.4,1.7,34
67390,69,0.4,1.7,34
67459,69,0.4,1.7,34
67528,69,0.4,1.7,34
67597,69,0.4,1.7,34
67666,69,0.4,1.7,34
67735,69,0.4,1.7,34
67804,69,0.4,1.7,34
67873,69,0.4,1.7,34
67942,69,0.4,1.7,34
68011,69,0.4,1.7,34
68080,69,0.4,1.7,34
68149,69,0.4,1.7,34
68218,69,0.4,1.7,34
68287,69,0.4,1.7,34
68356,69,0.4,1.7,34
68425,69,0.4,1.7,34
68494,69,0.4,1.7,34
68563,69,0.4,1.7,34
68632,69,0.4,1.7,34
68701,69,0.4,1.7,34
68770,69,0.4,1.7,34
68839,69,0.4,1.7,34
68908,69,0.4,1.7,34
68977,69,0.4,1.7,34
69046,69,0.4,1.7,34
69115,69,0.4,1.7,34
69276,161,0.4,1.7,34
69437,161,0.4,1.7,34
69598,161,0.4,1.7,34
69759,161,0.4,1.7,34
69920,161,0.4,1.7,34
70081,161,0.4,1.7,34
70242,161,0.4,1.7,34
70403,161,0.4,1.7,34
70564,161,0.4,1.7,34
70725,161,0.4,1.7,34
70886,161,0.4,1.7,34
71047,161,0.4,1.7,34
71208,161,0.4,1.7,34
71369,161,0.4,1.7,34
71530,161,0.4,1.7,34
71691,161,0.4,1.7,34
71852,161,0.4,1.7,34
72013,161,0.4,1.7,34
72174,161,0.4,1.7,34
72335,161,0.4,1.7,34
72496,161,0.4,1.7,34
72657,161,0.4,1.7,34
72818,161,0.4,1.7,34
72979,161,0.4,1.7,34
73140,161,0.4,1.7,34
73301,161,0.4,1.7,34
73462,161,0.4,1.7,34
73623,161,0.4,1.7,34
73784,161,0.4,1.7,34
73945,161,0.4,1.7,34
73991,46,0.4,1.7,34
74037,46,0.4,1.7,34
74083,46,0.4,1.7,34
74129,46,0.4,1.7,34
74175,46,0.4,1.7,34
74221,46,0.4,1.7,34
74267,46,0.4,1.7,34
74313,46,0.4,1.7,34
74359,46,0.4,1.7,34
74405,46,0.4,1.7,34
74451,46,0.4,1.7,34
74497,46,0.4,1.7,34
74543,46,0.4,1.7,34
74589,46,0.4,1.7,34
74635,46,0.4,1.7,34
74681,46,0.4,1.7,34
74727,46,0.4,1.7,34
74773,46,0.4,1.7,34
74819,46,0.4,1.7,34
74865,46,0.4,1.7,34
74911,46,0.4,1.7,34
74957,46,0.4,1.7,34
75003,46,0.4,1.7,34
75049,46,0.4,1.7,34
75095,46,0.4,1.7,34
75141,46,0.4,1.7,34
75187,46,0.4,1.7,34
75233,46,0.4,1.7,34
75279,46,0.4,1.7,34
75325,46,0.4,1.7,34
75647,322,0.4,1.7,34
75969,322,0.4,1.7,34
76291,322,0.4,1.7,34
76613,322,0.4,1.7,34
76935,322,0.4,1.7,34
77257,322,0.4,1.7,34
77579,322,0.4,1.7,34
77901,322,0.4,1.7,34
78223,322,0.4,1.7,34
78545,322,0.4,1.7,34
78867,322,0.4,1.7,34
79189,322,0.4,1.7,34
79511,322,0.4,1.7,34
79833,322,0.4,1.7,34
80155,322,0.4,1.7,34
80477,322,0.4,1.7,34
80799,322,0.4,1.7,34
81121,322,0.4,1.7,34
81443,322,0.4,1.7,34
81765,322,0.4,1.7,34
82087,322,0.4,1.7,34
82409,322,0.4,1.7,34
82731,322,0.4,1.7,34
83053,322,0.4,1.7,34
83375,322,0.4,1.7,34
83697,322,0.4,1.7,34
84019,322,0.4,1.7,34
84341,322,0.4,1.7,34
84663,322,0.4,1.7,34
84985,322,0.4,1.7,34
85100,115,0.4,1.7,34
85215,115,0.4,1.7,34
85330,115,0.4,1.7,34
85445,115,0.4,1.7,34
85560,115,0.4,1.7,34
85675,115,0.4,1.7,34
85790,115,0.4,1.7,34
85905,115,0.4,1.7,34
86020,115,0.4,1.7,34
86135,115,0.4,1.7,34
86250,115,0.4,1.7,34
86365,115,0.4,1.7,34
86480,115,0.4,1.7,34
86595,115,0.4,1.7,34
86710,115,0.4,1.7,34
86825,115,0.4,1.7,34
86940,115,0.4,1.7,34
87055,115,0.4,1.7,34
87170,115,0.4,1.7,34
87285,115,0.4,1.7,34
87400,115,0.4,1.7,34
87515,115,0.4,1.7,34
87630,115,0.4,1.7,34
87745,115,0.4,1.7,34
87860,115,0.4,1.7,34
87975,115,0.4,1.7,34
88090,115,0.4,1.7,34
88205,115,0.4,1.7,34
88320,115,0.4,1.7,34
88435,115,0.4,1.7,34
88504,69,0.4,1.7,34
88573,69,0.4,1.7,34
88642,69,0.4,1.7,34
88711,69,0.4,1.7,34
88780,69,0.4,1.7,34
88849,69,0.4,1.7,34
88918,69,0.4,1.7,34
88987,69,0.4,1.7,34
89056,69,0.4,1.7,34
89125,69,0.4,1.7,34
89194,69,0.4,1.7,34
89263,69,0.4,1.7,34
89332,69,0.4,1.7,34
89401,69,0.4,1.7,34
89470,69,0.4,1.7,34
89539,69,0.4,1.7,34
89608,69,0.4,1.7,34
89677,69,0.4,1.7,34
89746,69,0.4,1.7,34
89815,69,0.4,1.7,34
89884,69,0.4,1.7,34
89953,69,0.4,1.7,34
90022,69,0.4,1.7,34
90091,69,0.4,1.7,34
90160,69,0.4,1.7,34
90229,69,0.4,1.7,34
90298,69,0.4,1.7,34
90367,69,0.4,1.7,34
90436,69,0.4,1.7,34
90505,69,0.4,1.7,34
90666,161,0.4,1.7,34
90827,161,0.4,1.7,34
90988,161,0.4,1.7,34
91149,161,0.4,1.7,34
91310,161,0.4,1.7,34
91471,161,0.4,1.7,34
91632,161,0.4,1.7,34
91793,161,0.4,1.7,34
91954,161,0.4,1.7,34
92115,161,0.4,1.7,34
92276,161,0.4,1.7,34
92437,161,0.4,1.7,34
92598,161,0.4,1.7,34
92759,161,0.4,1.7,34
92920,161,0.4,1.7,34
93081,161,0.4,1.7,34
93242,161,0.4,1.7,34
93403,161,0.4,1.7,34
93564,161,0.4,1.7,34
93725,161,0.4,1.7,34
93886,161,0.4,1.7,34
94047,161,0.4,1.7,34
94208,161,0.4,1.7,34
94369,161,0.4,1.7,34
94530,161,0.4,1.7,34
94691,161,0.4,1.7,34
94852,161,0.4,1.7,34
95013,161,0.4,1.7,34
95174,161,0.4,1.7,34
95335,161,0.4,1.7,34
95381,46,0.4,1.7,34
95427,46,0.4,1.7,34
95473,46,0.4,1.7,34
95519,46,0.4,1.7,34
95565,46,0.4,1.7,34
95611,46,0.4,1.7,34
95657,46,0.4,1.7,34
95703,46,0.4,1.7,34
95749,46,0.4,1.7,34
95795,46,0.4,1.7,34
95841,46,0.4,1.7,34
95887,46,0.4,1.7,34
95933,46,0.4,1.7,34
95979,46,0.4,1.7,34
96025,46,0.4,1.7,34
96071,46,0.4,1.7,34
96117,46,0.4,1.7,34
96163,46,0.4,1.7,34
96209,46,0.4,1.7,34
96255,46,0.4,1.7,34
96301,46,0.4,1.7,34
96347,46,0.4,1.7,34
96393,46,0.4,1.7,34
96439,46,0.4,1.7,34
96485,46,0.4,1.7,34
96531,46,0.4,1.7,34
96577,46,0.4,1.7,34
96623,46,0.4,1.7,34
96669,46,0.4,1.7,34
96715,46,0.4,1.7,34
97037,322,0.4,1.7,34
97359,322,0.4,1.7,34
97681,322,0.4,1.7,34
98003,322,0.4,1.7,34
98325,322,0.4,1.7,34
98647,322,0.4,1.7,34
98969,322,0.4,1.7,34
99291,322,0.4,1.7,34
99613,322,0.4,1.7,34
99935,322,0.4,1.7,34
100257,322,0.4,1.7,34
100579,322,0.4,1.7,34
100901,322,0.4,1.7,34
101223,322,0.4,1.7,34
101545,322,0.4,1.7,34
101867,322,0.4,1.7,34
102189,322,0.4,1.7,34
102511,322,0.4,1.7,34
102833,322,0.4,1.7,34
103155,322,0.4,1.7,34
103477,322,0.4,1.7,34
103799,322,0.4,1.7,34
104121,322,0.4,1.7,34
104443,322,0.4,1.7,34
104765,322,0.4,1.7,34
105087,322,0.4,1.7,34
105409,322,0.4,1.7,34
105731,322,0.4,1.7,34
106053,322,0.4,1.7,34
106375,322,0.4,1.7,34
106490,115,0.4,1.7,34
106605,115,0.4,1.7,34
106720,115,0.4,1.7,34
106835,115,0.4,1.7,34
106950,115,0.4,1.7,34
107065,115,0.4,1.7,34
107180,115,0.4,1.7,34
107295,115,0.4,1.7,34
107410,115,0.4,1.7,34
107525,115,0.4,1.7,34
107640,115,0.4,1.7,34
107755,115,0.4,1.7,34
107870,115,0.4,1.7,34
107985,115,0.4,1.7,34
108100,115,0.4,1.7,34
108215,115,0.4,1.7,34
108330,115,0.4,1.7,34
108445,115,0.4,1.7,34
108560,115,0.4,1.7,34
108675,115,0.4,1.7,34
108790,115,0.4,1.7,34
108905,115,0.4,1.7,34
109020,115,0.4,1.7,34
109135,115,0.4,1.7,34
109250,115,0.4,1.7,34
109365,115,0.4,1.7,34
109480,115,0.4,1.7,34
109595,115,0.4,1.7,34
109710,115,0.4,1.7,34
109825,115,0.4,1.7,34
109894,69,0.4,1.7,34
109963,69,0.4,1.7,34
110032,69,0.4,1.7,34
110101,69,0.4,1.7,34
110170,69,0.4,1.7,34
110239,69,0.4,1.7,34
110308,69,0.4,1.7,34
110377,69,0.4,1.7,34
110446,69,0.4,1.7,34
110515,69,0.4,1.7,34
110584,69,0.4,1.7,34
110653,69,0.4,1.7,34
110722,69,0.4,1.7,34
110791,69,0.4,1.7,34
110860,69,0.4,1.7,34
110929,69,0.4,1.7,34
110998,69,0.4,1.7,34
111067,69,0.4,1.7,34
111136,69,0.4,1.7,34
111205,69,0.4,1.7,34
111274,69,0.4,1.7,34
111343,69,0.4,1.7,34
111412,69,0.4,1.7,34
111481,69,0.4,1.7,34
111550,69,0.4,1.7,34
111619,69,0.4,1.7,34
111688,69,0.4,1.7,34
111757,69,0.4,1.7,34
111826,69,0.4,1.7,34
111895,69,0.4,1.7,34
112056,161,0.4,1.7,34
112217,161,0.4,1.7,34
112378,161,0.4,1.7,34
112539,161,0.4,1.7,34
112700,161,0.4,1.7,34
112861,161,0.4,1.7,34
113022,161,0.4,1.7,34
113183,161,0.4,1.7,34
113344,161,0.4,1.7,34
113505,161,0.4,1.7,34
113666,161,0.4,1.7,34
113827,161,0.4,1.7,34
113988,161,0.4,1.7,34
114149,161,0.4,1.7,34
114310,161,0.4,1.7,34
114471,161,0.4,1.7,34
114632,161,0.4,1.7,34
114793,161,0.4,1.7,34
114954,161,0.4,1.7,34
115115,161,0.4,1.7,34
115276,161,0.4,1.7,34
115437,161,0.4,1.7,34
115598,161,0.4,1.7,34
115759,161,0.4,1.7,34
115920,161,0.4,1.7,34
116081,161,0.4,1.7,34
116242,161,0.4,1.7,34
116403,161,0.4,1.7,34
116564,161,0.4,1.7,34
116725,161,0.4,1.7,34
